customer_id,line_id,product_type,agreement_number,eip_imei,usage_imei,imei_mismatch_flag,missing_usage_imei_flag,eip_mismatch_flag,upstream_friction_risk_flag,imei_anomaly_type
C0092991,LINE-000219435,voice,EIP-7254575538,397178978952369.0,,0,1,0,1,missing_usage_imei_capture_failure
C0092994,LINE-000219445,voice,,,,0,1,0,1,missing_usage_imei_capture_failure
C0093012,LINE-000219490,voice,EIP-2327538371,410157788530065.0,830145901281292.0,1,0,0,1,
C0093023,LINE-000219523,voice,EIP-9924654321,24428057870369.0,570795280768635.0,1,0,0,1,imei_mismatch_swap
C0093023,LINE-000219524,voice,EIP-6736702206,735770578597290.0,24428057870369.0,1,0,0,1,imei_mismatch_swap
C0093035,LINE-000219558,voice,,,,0,1,0,1,missing_usage_imei_capture_failure
C0093040,LINE-000219567,voice,EIP-8131993248,996375093661494.0,21379536388077.0,1,0,0,1,
C0093041,LINE-000219570,voice,,,,0,1,0,1,missing_usage_imei_capture_failure
C0093044,LINE-000219580,voice,EIP-5863823432,85334417108185.0,505426224548296.0,1,0,0,1,
C0093046,LINE-000219584,voice,EIP-7875194202,567349387162557.0,73259568800691.0,1,0,0,1,imei_mismatch_swap
C0093046,LINE-000219585,voice,EIP-5060223139,73259568800691.0,567349387162557.0,1,0,0,1,imei_mismatch_swap
C0093049,LINE-000219590,voice,,,,0,1,0,1,missing_usage_imei_capture_failure
C0093059,LINE-000219607,voice,EIP-5777313487,910537401776451.0,105027843691851.0,1,0,0,1,imei_mismatch_swap
C0093059,LINE-000219610,voice,EIP-6905585572,105027843691851.0,746892992941349.0,1,0,0,1,imei_mismatch_swap
C0093059,LINE-000219611,voice,EIP-6917128291,746892992941349.0,910537401776451.0,1,0,0,1,imei_mismatch_swap
C0093064,LINE-000219625,voice,EIP-9677151979,17120381650140.0,310428009226596.0,1,0,0,1,
C0093066,LINE-000219628,voice,,,,0,1,0,1,missing_usage_imei_capture_failure
C0093070,LINE-000219636,voice,EIP-4433686641,247742412828436.0,471907691545657.0,1,0,0,1,imei_mismatch_swap
C0093070,LINE-000219637,voice,EIP-6053899576,471907691545657.0,247742412828436.0,1,0,0,1,imei_mismatch_swap
C0093071,LINE-000219640,voice,EIP-3447058996,680574807440555.0,238853345002225.0,1,0,0,1,
C0093081,LINE-000219663,5g_home_internet,EIP-9721243638,253112351638007.0,45541694326758.0,1,0,0,1,
C0093083,LINE-000219667,voice,EIP-6391411764,325629765427274.0,174126480056820.0,1,0,0,1,
C0093084,LINE-000219669,voice,EIP-7365772321,204393985967140.0,669417146444709.0,1,0,0,1,
C0093095,LINE-000219688,voice,EIP-7733754324,723314047443139.0,435570410495546.0,1,0,0,1,imei_mismatch_swap
C0093095,LINE-000219689,voice,EIP-5932565939,435570410495546.0,723314047443139.0,1,0,0,1,imei_mismatch_swap
C0093100,LINE-000219701,voice,EIP-6418233295,270139704360905.0,786815978125266.0,1,0,0,1,imei_mismatch_swap
C0093100,LINE-000219703,voice,EIP-9797623244,786815978125266.0,270139704360905.0,1,0,0,1,imei_mismatch_swap
C0093103,LINE-000219714,voice,EIP-2656662541,287010160319571.0,572875494447444.0,1,0,0,1,imei_mismatch_swap
C0093103,LINE-000219716,voice,EIP-6264850243,432364534010065.0,287010160319571.0,1,0,0,1,imei_mismatch_swap
C0093103,LINE-000219718,voice,EIP-9804628640,572875494447444.0,432364534010065.0,1,0,0,1,imei_mismatch_swap
C0093105,LINE-000219723,voice,,,,0,1,0,1,missing_usage_imei_capture_failure
C0093106,LINE-000219725,voice,EIP-8493440945,445671905513844.0,975995879770096.0,1,0,0,1,imei_mismatch_swap
C0093106,LINE-000219726,voice,EIP-4459532290,975995879770096.0,445671905513844.0,1,0,0,1,imei_mismatch_swap
C0093128,LINE-000219782,voice,EIP-2145681527,116279206734772.0,839945248775846.0,1,0,0,1,
C0093129,LINE-000219787,5g_home_internet,EIP-6562391325,464882565265913.0,673856431311572.0,1,0,0,1,
C0093131,LINE-000219791,voice,EIP-4448819318,29489877551584.0,858441874663013.0,1,0,0,1,
C0093132,LINE-000219793,voice,EIP-3764774236,195098282416021.0,277134581125672.0,1,0,0,1,
C0093132,LINE-000219794,5g_home_internet,EIP-1094354403,277134581125672.0,,0,1,0,1,missing_usage_imei_capture_failure
C0093143,LINE-000219824,5g_home_internet,EIP-8700395423,267446172945271.0,341407859686310.0,1,0,0,1,
C0093149,LINE-000219839,voice,EIP-2376180868,174419474635286.0,401044304752754.0,1,0,0,1,
C0093162,LINE-000219872,voice,EIP-8375156223,647321380877275.0,154586002903840.0,1,0,0,1,
C0093164,LINE-000219877,voice,EIP-3721603871,128868809576516.0,746214591753864.0,1,0,0,1,imei_mismatch_swap
C0093164,LINE-000219880,voice,EIP-1244945592,746214591753864.0,128868809576516.0,1,0,0,1,imei_mismatch_swap
C0093172,LINE-000219906,voice,EIP-4708543280,863355302687627.0,760644982000581.0,1,0,0,1,
C0093174,LINE-000219911,voice,EIP-5778832443,551945092415355.0,650470368998632.0,1,0,0,1,imei_mismatch_swap
C0093174,LINE-000219912,voice,EIP-2577624627,650470368998632.0,551945092415355.0,1,0,0,1,imei_mismatch_swap
C0093174,LINE-000219913,5g_home_internet,EIP-8054983313,710229927383055.0,551945092415355.0,1,0,0,1,
C0093176,LINE-000219917,voice,EIP-1826143985,207167002798342.0,281434413198964.0,1,0,0,1,imei_mismatch_swap
C0093176,LINE-000219918,voice,EIP-2844102935,281434413198964.0,207167002798342.0,1,0,0,1,imei_mismatch_swap
C0093181,LINE-000219935,5g_home_internet,EIP-9746433311,600854726137171.0,,0,1,0,1,missing_usage_imei_capture_failure
C0093185,LINE-000219943,5g_home_internet,EIP-1146948286,483248759778939.0,,0,1,0,1,missing_usage_imei_capture_failure
C0093209,LINE-000220006,voice,EIP-1971756674,927366305062554.0,528459566840297.0,1,0,0,1,imei_mismatch_swap
C0093209,LINE-000220008,voice,EIP-1351786038,528459566840297.0,927366305062554.0,1,0,0,1,imei_mismatch_swap
C0093209,LINE-000220009,5g_home_internet,EIP-3021023660,126403749342381.0,,0,1,0,1,missing_usage_imei_capture_failure
C0093212,LINE-000220015,voice,EIP-6186372967,950829910220125.0,,0,1,0,1,missing_usage_imei_capture_failure
C0093213,LINE-000220018,voice,EIP-9649023943,112278498006749.0,112278498006749.0,0,0,0,0,imei_mismatch_swap
C0093213,LINE-000220019,voice,EIP-7811838604,931735652877462.0,931735652877462.0,0,0,0,0,imei_mismatch_swap
C0093214,LINE-000220021,voice,EIP-3762381897,535028053846411.0,,0,1,0,1,missing_usage_imei_capture_failure
C0093215,LINE-000220024,voice,EIP-1793144920,279212999439240.0,857805737271633.0,1,0,0,1,
C0093216,LINE-000220029,voice,EIP-7990333872,380072477465739.0,,0,1,0,1,missing_usage_imei_capture_failure
C0093218,LINE-000220033,voice,EIP-1028700499,95235548333566.0,511170602147365.0,1,0,0,1,imei_mismatch_swap
C0093218,LINE-000220034,voice,EIP-7895428200,511170602147365.0,95235548333566.0,1,0,0,1,imei_mismatch_swap
C0093230,LINE-000220065,voice,EIP-3334438887,804364654386156.0,620223082232521.0,1,0,0,1,
C0093237,LINE-000220086,5g_home_internet,EIP-3407944433,302595223330288.0,885698706302.0,1,0,0,1,
C0093240,LINE-000220091,voice,EIP-5749901776,319461254046112.0,962411371768056.0,1,0,0,1,
C0093243,LINE-000220099,voice,EIP-9931071633,34046371237112.0,289699008940252.0,1,0,0,1,
C0093258,LINE-000220131,voice,EIP-1455955249,348434355948869.0,729771074649012.0,1,0,0,1,imei_mismatch_swap
C0093258,LINE-000220133,voice,EIP-4980526711,729771074649012.0,348434355948869.0,1,0,0,1,imei_mismatch_swap
C0093259,LINE-000220134,voice,EIP-6995928392,195660992493216.0,,0,1,0,1,missing_usage_imei_capture_failure
C0093272,LINE-000220169,voice,EIP-8007917927,970960554114074.0,,0,1,0,1,missing_usage_imei_capture_failure
C0093276,LINE-000220179,voice,EIP-6869159509,871685158431573.0,399502676109275.0,1,0,0,1,
C0093279,LINE-000220183,voice,,,,0,1,0,1,missing_usage_imei_capture_failure
C0093281,LINE-000220191,5g_home_internet,EIP-1130808212,779229161023597.0,,0,1,0,1,missing_usage_imei_capture_failure
C0093282,LINE-000220192,voice,EIP-9047498218,72894619932286.0,,0,1,0,1,missing_usage_imei_capture_failure
C0093284,LINE-000220196,voice,EIP-6422661979,365936765431423.0,,0,1,0,1,missing_usage_imei_capture_failure
C0093293,LINE-000220222,voice,EIP-4297797133,775452568004958.0,594695557640285.0,1,0,0,1,imei_mismatch_swap
C0093293,LINE-000220223,voice,EIP-9284461523,594695557640285.0,775452568004958.0,1,0,0,1,imei_mismatch_swap
C0093315,LINE-000220267,voice,EIP-3687813786,220991457966731.0,562872736713680.0,1,0,0,1,imei_mismatch_swap
C0093315,LINE-000220268,voice,EIP-4265526535,562872736713680.0,220991457966731.0,1,0,0,1,imei_mismatch_swap
C0093319,LINE-000220280,voice,EIP-6057610450,948331757890865.0,396429030243679.0,1,0,0,1,
C0093330,LINE-000220302,voice,,,,0,1,0,1,missing_usage_imei_capture_failure
C0093331,LINE-000220304,voice,,,,0,1,0,1,missing_usage_imei_capture_failure
C0093336,LINE-000220313,voice,EIP-1779477541,695329035545367.0,341062975433771.0,1,0,0,1,imei_mismatch_swap
C0093336,LINE-000220316,voice,EIP-3010263178,341062975433771.0,695329035545367.0,1,0,0,1,imei_mismatch_swap
C0093346,LINE-000220342,voice,,,,0,1,0,1,missing_usage_imei_capture_failure
C0093347,LINE-000220346,5g_home_internet,EIP-6556135945,334680337743721.0,442272260120484.0,1,0,0,1,
C0093353,LINE-000220359,voice,,,,0,1,0,1,missing_usage_imei_capture_failure
C0093353,LINE-000220360,5g_home_internet,EIP-5477293849,829592363279468.0,461201655882390.0,1,0,0,1,
C0093359,LINE-000220373,voice,EIP-2805185952,473163943348816.0,922260672556969.0,1,0,0,1,imei_mismatch_swap
C0093359,LINE-000220374,voice,EIP-4691642086,922260672556969.0,473163943348816.0,1,0,0,1,imei_mismatch_swap
C0093364,LINE-000220385,voice,,,,0,1,0,1,missing_usage_imei_capture_failure
C0093373,LINE-000220410,voice,,,,0,1,0,1,missing_usage_imei_capture_failure
C0093375,LINE-000220417,5g_home_internet,EIP-4115294039,965355837538528.0,426747204304952.0,1,0,0,1,
C0093377,LINE-000220420,voice,EIP-9579931203,926769766189569.0,940640972544890.0,1,0,0,1,imei_mismatch_swap
C0093377,LINE-000220421,voice,EIP-7243808462,940640972544890.0,926769766189569.0,1,0,0,1,imei_mismatch_swap
C0093378,LINE-000220427,5g_home_internet,EIP-5392037098,777189486567770.0,35672175397567.0,1,0,0,1,
C0093380,LINE-000220431,voice,EIP-7160747195,34243212828748.0,,0,1,0,1,missing_usage_imei_capture_failure
C0093384,LINE-000220437,voice,,,,0,1,0,1,missing_usage_imei_capture_failure
C0093391,LINE-000220453,5g_home_internet,EIP-8244029034,478307187593532.0,149937518169840.0,1,0,0,1,
C0093398,LINE-000220472,voice,EIP-9687287017,96140037051802.0,706409332237136.0,1,0,0,1,
C0093406,LINE-000220484,voice,EIP-2126773745,39877641417783.0,561382418597468.0,1,0,0,1,imei_mismatch_swap
C0093406,LINE-000220485,voice,EIP-7231106338,760864587394479.0,39877641417783.0,1,0,0,1,imei_mismatch_swap
C0093406,LINE-000220486,voice,EIP-3961815635,561382418597468.0,760864587394479.0,1,0,0,1,imei_mismatch_swap
C0093412,LINE-000220501,voice,EIP-7063758598,199162832312744.0,745531779109533.0,1,0,0,1,
C0093416,LINE-000220509,voice,EIP-4346228101,11653424480428.0,,0,1,0,1,missing_usage_imei_capture_failure
C0093417,LINE-000220515,5g_home_internet,EIP-7782010988,993599770969340.0,123297682472845.0,1,0,0,1,
C0093427,LINE-000220529,voice,EIP-8392323547,885746786610385.0,,0,1,0,1,missing_usage_imei_capture_failure
C0093427,LINE-000220532,voice,EIP-1210734097,250619870048308.0,,0,1,0,1,missing_usage_imei_capture_failure
C0093430,LINE-000220540,voice,EIP-6816236424,264805541919752.0,61164478924274.0,1,0,0,1,
C0093432,LINE-000220549,voice,EIP-2876581743,162917197817560.0,659926248147922.0,1,0,0,1,
C0093435,LINE-000220556,voice,EIP-2032619643,204819718119120.0,431306624207122.0,1,0,0,1,
C0093441,LINE-000220574,5g_home_internet,EIP-7467157546,605210721374591.0,475695782335227.0,1,0,0,1,
C0093450,LINE-000220594,voice,EIP-3121729066,120146497177890.0,922597370871150.0,1,0,0,1,imei_mismatch_swap
C0093450,LINE-000220595,voice,EIP-4973153618,922597370871150.0,120146497177890.0,1,0,0,1,imei_mismatch_swap
C0093460,LINE-000220618,voice,EIP-9765310786,98126462284119.0,767937300223524.0,1,0,0,1,
C0093469,LINE-000220637,voice,EIP-3929061259,888809006698149.0,,0,1,0,1,missing_usage_imei_capture_failure
C0093474,LINE-000220646,voice,EIP-9353961117,187624761412901.0,803407676929010.0,1,0,0,1,
C0093474,LINE-000220648,voice,EIP-2081582558,803407676929010.0,429567387322339.0,1,0,0,1,imei_mismatch_swap
C0093474,LINE-000220649,voice,EIP-1747915780,429567387322339.0,803407676929010.0,1,0,0,1,imei_mismatch_swap
C0093478,LINE-000220662,voice,EIP-6628016835,91354844095650.0,878764022081760.0,1,0,0,1,imei_mismatch_swap
C0093478,LINE-000220663,voice,EIP-7305673620,878764022081760.0,91354844095650.0,1,0,0,1,imei_mismatch_swap
C0093480,LINE-000220666,5g_home_internet,EIP-5913189260,921200940881293.0,,0,1,0,1,missing_usage_imei_capture_failure
C0093484,LINE-000220677,5g_home_internet,EIP-5861325044,42451388382423.0,,0,1,0,1,missing_usage_imei_capture_failure
C0093503,LINE-000220708,voice,EIP-6089010108,462310545223011.0,,0,1,0,1,missing_usage_imei_capture_failure
C0093505,LINE-000220711,voice,EIP-1975097304,716993571333687.0,726090347788549.0,1,0,0,1,
C0093521,LINE-000220756,voice,EIP-2069239573,976515118146950.0,690848023894023.0,1,0,0,1,
C0093524,LINE-000220763,5g_home_internet,EIP-4500208658,530629705455216.0,116857860139688.0,1,0,0,1,
C0093530,LINE-000220771,voice,EIP-6220376045,46432121381781.0,,0,1,0,1,missing_usage_imei_capture_failure
C0093531,LINE-000220773,voice,EIP-5282574116,619501513347755.0,572566238805025.0,1,0,0,1,
C0093539,LINE-000220786,voice,EIP-2766020551,279222869114469.0,,0,1,0,1,missing_usage_imei_capture_failure
C0093555,LINE-000220820,voice,EIP-5296387447,443855367124770.0,,0,1,0,1,missing_usage_imei_capture_failure
C0093555,LINE-000220822,voice,EIP-3869321434,567112565940534.0,646107848778399.0,1,0,0,1,
C0093558,LINE-000220827,voice,EIP-7272438182,274376899363940.0,274376899363940.0,0,0,0,0,imei_mismatch_swap
C0093558,LINE-000220830,voice,EIP-9794462279,657537376812760.0,274376899363940.0,1,0,0,1,imei_mismatch_swap
C0093567,LINE-000220850,voice,EIP-5250256950,50068060336575.0,59511834776226.0,1,0,0,1,
C0093576,LINE-000220866,5g_home_internet,EIP-4754103460,603497715423708.0,12605626677133.0,1,0,0,1,
C0093592,LINE-000220901,voice,,,,0,1,0,1,missing_usage_imei_capture_failure
C0093605,LINE-000220937,voice,EIP-6835938792,523716223410393.0,137331374378726.0,1,0,0,1,imei_mismatch_swap
C0093605,LINE-000220938,voice,EIP-9569718377,137331374378726.0,497927050666160.0,1,0,0,1,imei_mismatch_swap
C0093605,LINE-000220940,voice,EIP-9413418686,497927050666160.0,523716223410393.0,1,0,0,1,imei_mismatch_swap
C0093605,LINE-000220941,voice,EIP-4585187616,212869073607103.0,497927050666160.0,1,0,0,1,
C0093606,LINE-000220944,voice,,,,0,1,0,1,missing_usage_imei_capture_failure
C0093608,LINE-000220951,5g_home_internet,EIP-9015960497,320552310088182.0,600460357378963.0,1,0,0,1,
C0093612,LINE-000220959,voice,EIP-6116425252,362910220190178.0,418088841900855.0,1,0,0,1,imei_mismatch_swap
C0093612,LINE-000220960,voice,EIP-3543130760,418088841900855.0,362910220190178.0,1,0,0,1,imei_mismatch_swap
C0093617,LINE-000220968,voice,EIP-8535992595,559743608138761.0,729573233988497.0,1,0,0,1,
C0093617,LINE-000220969,voice,EIP-5892724929,165520387424902.0,729573233988497.0,1,0,0,1,imei_mismatch_swap
C0093617,LINE-000220970,voice,EIP-2426465599,729573233988497.0,165520387424902.0,1,0,0,1,imei_mismatch_swap
C0093618,LINE-000220972,voice,EIP-5557886253,552263236483990.0,113282617943154.0,1,0,0,1,imei_mismatch_swap
C0093618,LINE-000220974,voice,EIP-5316801071,113282617943154.0,552263236483990.0,1,0,0,1,imei_mismatch_swap
C0093618,LINE-000220975,voice,,,,0,1,0,1,missing_usage_imei_capture_failure
C0093621,LINE-000220984,voice,EIP-1106574927,494467135905528.0,,0,1,0,1,missing_usage_imei_capture_failure
C0093629,LINE-000221002,voice,EIP-4526056530,355488082621612.0,509796031799259.0,1,0,0,1,imei_mismatch_swap
C0093629,LINE-000221003,voice,EIP-8462678588,509796031799259.0,355488082621612.0,1,0,0,1,imei_mismatch_swap
C0093642,LINE-000221036,5g_home_internet,EIP-4172713526,442966438953755.0,729606042629871.0,1,0,0,1,
C0093654,LINE-000221060,voice,EIP-8993381430,574772355272303.0,459272156088772.0,1,0,0,1,
C0093658,LINE-000221071,voice,EIP-6201562310,415633340711746.0,462454275370708.0,1,0,0,1,
C0093660,LINE-000221074,voice,,,,0,1,0,1,missing_usage_imei_capture_failure
C0093661,LINE-000221079,voice,EIP-2838974877,48637369313920.0,,0,1,0,1,missing_usage_imei_capture_failure
C0093672,LINE-000221107,voice,EIP-5561488904,454464423258038.0,868942930117287.0,1,0,0,1,imei_mismatch_swap
C0093672,LINE-000221108,voice,EIP-1209035849,868942930117287.0,868942930117287.0,0,0,0,0,imei_mismatch_swap
C0093673,LINE-000221109,voice,EIP-1851955607,392615840831360.0,141481161239316.0,1,0,0,1,imei_mismatch_swap
C0093673,LINE-000221110,voice,EIP-7048652173,141481161239316.0,392615840831360.0,1,0,0,1,imei_mismatch_swap
C0093675,LINE-000221113,voice,EIP-7054557641,605391476086743.0,486046274270412.0,1,0,0,1,imei_mismatch_swap
C0093675,LINE-000221116,voice,,,,0,1,0,1,missing_usage_imei_capture_failure
C0093675,LINE-000221117,voice,EIP-1200184957,490537774037538.0,605391476086743.0,1,0,0,1,imei_mismatch_swap
C0093676,LINE-000221120,voice,EIP-7909790699,579522972280708.0,805879977229237.0,1,0,0,1,imei_mismatch_swap
C0093676,LINE-000221122,voice,EIP-5411062770,805879977229237.0,579522972280708.0,1,0,0,1,imei_mismatch_swap
C0093685,LINE-000221140,voice,,,,0,1,0,1,missing_usage_imei_capture_failure
C0093689,LINE-000221149,voice,EIP-7426581349,927286833464066.0,594482708096306.0,1,0,0,1,
C0093692,LINE-000221158,voice,EIP-7146224515,285707669927274.0,978548491606381.0,1,0,0,1,
C0093700,LINE-000221172,voice,EIP-9781455850,941557103281193.0,,0,1,0,1,missing_usage_imei_capture_failure
C0093704,LINE-000221182,5g_home_internet,EIP-5139378008,16695084102061.0,737631475387350.0,1,0,0,1,
C0093705,LINE-000221183,voice,EIP-6696240342,855370339388441.0,819628682940888.0,1,0,0,1,imei_mismatch_swap
C0093705,LINE-000221184,voice,EIP-1399405243,819628682940888.0,855370339388441.0,1,0,0,1,imei_mismatch_swap
C0093711,LINE-000221196,voice,EIP-8298522033,652660948807415.0,6765087636056.0,1,0,0,1,
C0093714,LINE-000221204,voice,EIP-6740000106,429544007389787.0,250712115490094.0,1,0,0,1,
C0093718,LINE-000221214,voice,EIP-3828239952,580472634501545.0,,0,1,0,1,missing_usage_imei_capture_failure
C0093727,LINE-000221232,voice,EIP-6471156776,912047357259646.0,635025755239578.0,1,0,0,1,imei_mismatch_swap
C0093727,LINE-000221234,voice,EIP-5868657973,635025755239578.0,912047357259646.0,1,0,0,1,imei_mismatch_swap
C0093734,LINE-000221245,voice,,,,0,1,0,1,missing_usage_imei_capture_failure
C0093736,LINE-000221253,5g_home_internet,EIP-3227970160,288032827088567.0,,0,1,0,1,missing_usage_imei_capture_failure
C0093737,LINE-000221255,voice,EIP-5469922539,400284470985236.0,204539926263195.0,1,0,0,1,imei_mismatch_swap
C0093737,LINE-000221256,voice,EIP-6775462190,204539926263195.0,400284470985236.0,1,0,0,1,imei_mismatch_swap
C0093745,LINE-000221274,voice,EIP-5626643843,769225663909211.0,,0,1,0,1,missing_usage_imei_capture_failure
C0093746,LINE-000221278,voice,EIP-4582243197,531447113886782.0,,0,1,0,1,missing_usage_imei_capture_failure
C0093746,LINE-000221280,voice,EIP-5161319991,206537946999930.0,631391426966801.0,1,0,0,1,
C0093748,LINE-000221285,voice,EIP-5434005086,38631309759489.0,624136422448723.0,1,0,0,1,
C0093749,LINE-000221287,voice,EIP-2730871532,810048676078224.0,678277107692504.0,1,0,0,1,imei_mismatch_swap
C0093749,LINE-000221288,voice,EIP-1464884152,678277107692504.0,787957025536639.0,1,0,0,1,imei_mismatch_swap
C0093749,LINE-000221289,voice,EIP-5258856674,850004485283693.0,297820620332059.0,1,0,0,1,imei_mismatch_swap
C0093749,LINE-000221291,voice,EIP-3928008073,297820620332059.0,787957025536639.0,1,0,0,1,imei_mismatch_swap
C0093755,LINE-000221312,voice,EIP-2845849058,274488953055578.0,929005607151184.0,1,0,0,1,
C0093755,LINE-000221313,voice,EIP-6870007663,424214828515122.0,929005607151184.0,1,0,0,1,imei_mismatch_swap
C0093755,LINE-000221315,voice,EIP-8276100642,929005607151184.0,424214828515122.0,1,0,0,1,imei_mismatch_swap
C0093756,LINE-000221317,voice,EIP-3468011056,505936849883161.0,24114901867380.0,1,0,0,1,
C0093761,LINE-000221326,voice,,,,0,1,0,1,missing_usage_imei_capture_failure
C0093762,LINE-000221329,voice,EIP-3758280449,287250756428092.0,,0,1,0,1,missing_usage_imei_capture_failure
C0093763,LINE-000221334,5g_home_internet,EIP-1671328367,64272309477729.0,734573542178712.0,1,0,0,1,
C0093773,LINE-000221352,voice,EIP-1122491486,308370646031057.0,855605431643836.0,1,0,0,1,
C0093777,LINE-000221365,5g_home_internet,EIP-3424605117,719189305488529.0,794989959977777.0,1,0,0,1,
C0093779,LINE-000221368,voice,EIP-2127939723,955460854417390.0,,0,1,0,1,missing_usage_imei_capture_failure
C0093786,LINE-000221384,voice,EIP-9901221288,662424046872343.0,98190901464020.0,1,0,0,1,imei_mismatch_swap
C0093786,LINE-000221385,voice,EIP-1347100566,98190901464020.0,662424046872343.0,1,0,0,1,imei_mismatch_swap
C0093789,LINE-000221397,5g_home_internet,EIP-5898641929,244558001503858.0,801876552178437.0,1,0,0,1,
C0093808,LINE-000221437,voice,EIP-4507509701,742183881271831.0,,0,1,0,1,missing_usage_imei_capture_failure
C0093808,LINE-000221439,voice,EIP-9082424641,204448141947854.0,,0,1,0,1,missing_usage_imei_capture_failure
C0093818,LINE-000221461,voice,EIP-3188914436,450577472453673.0,422854514175645.0,1,0,0,1,
C0093832,LINE-000221494,5g_home_internet,EIP-3632487812,295994194481245.0,128685768216290.0,1,0,0,1,
C0093842,LINE-000221514,voice,EIP-6208495739,521335444522144.0,192467894216926.0,1,0,0,1,imei_mismatch_swap
C0093842,LINE-000221515,voice,EIP-8583872532,192467894216926.0,521335444522144.0,1,0,0,1,imei_mismatch_swap
C0093859,LINE-000221570,5g_home_internet,EIP-4080450313,314105281716322.0,459681469098371.0,1,0,0,1,
C0093867,LINE-000221589,voice,EIP-9476114745,974797184909819.0,613047199199836.0,1,0,0,1,imei_mismatch_swap
C0093867,LINE-000221590,voice,EIP-6750527831,613047199199836.0,974797184909819.0,1,0,0,1,imei_mismatch_swap
C0093867,LINE-000221592,5g_home_internet,EIP-8597963432,646168874647791.0,995766517644723.0,1,0,0,1,
C0093868,LINE-000221595,voice,EIP-8757594437,758840231678893.0,446175977628808.0,1,0,0,1,
C0093870,LINE-000221598,voice,,,,0,1,0,1,missing_usage_imei_capture_failure
C0093879,LINE-000221619,voice,,,,0,1,0,1,missing_usage_imei_capture_failure
C0093898,LINE-000221661,voice,EIP-4840400362,448891505997845.0,485003348217789.0,1,0,0,1,imei_mismatch_swap
C0093898,LINE-000221662,voice,EIP-5542293194,485003348217789.0,485003348217789.0,0,0,0,0,imei_mismatch_swap
C0093918,LINE-000221711,voice,EIP-7444021114,346691766125196.0,10476618809685.0,1,0,0,1,
C0093920,LINE-000221716,voice,EIP-3925636662,441293337194095.0,964674485936317.0,1,0,0,1,
C0093920,LINE-000221717,voice,EIP-5214058446,371345341758387.0,743994845261513.0,1,0,0,1,imei_mismatch_swap
C0093920,LINE-000221718,voice,EIP-6173985579,743994845261513.0,371345341758387.0,1,0,0,1,imei_mismatch_swap
C0093925,LINE-000221728,voice,EIP-2203903616,198092209916733.0,198092209916733.0,0,0,0,0,imei_mismatch_swap
C0093925,LINE-000221729,voice,EIP-4642808539,742990757946056.0,198092209916733.0,1,0,0,1,imei_mismatch_swap
C0093932,LINE-000221743,voice,EIP-6189864010,733732015190802.0,,0,1,0,1,missing_usage_imei_capture_failure
C0093942,LINE-000221770,voice,EIP-7318487176,978304597861405.0,620526526679148.0,1,0,0,1,
C0093946,LINE-000221778,voice,EIP-6348404285,190751896319677.0,479137332235514.0,1,0,0,1,
C0093952,LINE-000221796,voice,EIP-6142497042,359869462103678.0,800025704124752.0,1,0,0,1,imei_mismatch_swap
C0093952,LINE-000221797,voice,EIP-1020495090,800025704124752.0,359869462103678.0,1,0,0,1,imei_mismatch_swap
C0093955,LINE-000221803,voice,EIP-8436950383,208855702044380.0,413740956819772.0,1,0,0,1,
C0093955,LINE-000221804,voice,EIP-3695941831,413740956819772.0,,0,1,0,1,missing_usage_imei_capture_failure
C0093970,LINE-000221837,voice,EIP-4213849313,613829018133895.0,,0,1,0,1,missing_usage_imei_capture_failure
C0093989,LINE-000221871,voice,EIP-6685303289,538430157351967.0,,0,1,0,1,missing_usage_imei_capture_failure
C0093994,LINE-000221885,voice,EIP-8334465723,878069110781786.0,63695500477635.0,1,0,0,1,imei_mismatch_swap
C0093994,LINE-000221887,voice,EIP-6752402005,63695500477635.0,878069110781786.0,1,0,0,1,imei_mismatch_swap
C0093995,LINE-000221890,voice,EIP-2628750700,15923053501979.0,467164727159288.0,1,0,0,1,imei_mismatch_swap
C0093995,LINE-000221891,voice,EIP-7617001962,467164727159288.0,273646535215241.0,1,0,0,1,imei_mismatch_swap
C0093999,LINE-000221899,5g_home_internet,EIP-7241074888,190444603668089.0,,0,1,0,1,missing_usage_imei_capture_failure
C0094000,LINE-000221900,5g_home_internet,EIP-8640175549,648684341815459.0,,0,1,0,1,missing_usage_imei_capture_failure
C0094005,LINE-000221912,voice,EIP-7779314435,899862875843302.0,217421510289804.0,1,0,0,1,
C0094006,LINE-000221916,voice,EIP-6074018209,240894464840931.0,118044294530685.0,1,0,0,1,imei_mismatch_swap
C0094006,LINE-000221917,voice,EIP-6524816428,118044294530685.0,240894464840931.0,1,0,0,1,imei_mismatch_swap
C0094025,LINE-000221962,voice,EIP-5278376372,558647913971504.0,688051209361411.0,1,0,0,1,
C0094029,LINE-000221967,voice,EIP-6726951091,232811684380125.0,479857794913102.0,1,0,0,1,imei_mismatch_swap
C0094029,LINE-000221969,voice,EIP-2830761559,31205878150283.0,232811684380125.0,1,0,0,1,imei_mismatch_swap
C0094029,LINE-000221970,voice,EIP-6772603414,698017723562401.0,,0,1,0,1,missing_usage_imei_capture_failure
C0094031,LINE-000221977,5g_home_internet,EIP-5918516191,647546605511418.0,129714824031536.0,1,0,0,1,
C0094057,LINE-000222033,voice,,,,0,1,0,1,missing_usage_imei_capture_failure
C0094065,LINE-000222051,voice,EIP-5423727356,413404285281077.0,276945378884791.0,1,0,0,1,imei_mismatch_swap
